-0.0028109593107262017,0.028195069668008357,0.0,0.0
0.06718960805642872,0.06122198339669439,0.0,0.0
0.13719017542358364,0.09424889712538043,0.0,0.0
0.20719074279073857,0.12727581085406645,0.0,0.0
0.27719131015789344,0.1603027245827525,0.0,0.0
0.3471918775250484,0.1933296383114385,0.0,0.0
0.4171924448922033,0.22635655204012456,0.0,0.0
0.48719301225935824,0.25938346576881055,0.0,0.0
0.5571935796265132,0.2924103794974966,0.0,0.0
0.627194146993668,0.3254372932261826,0.0,0.0
0.697194714360823,0.35846420695486864,0.0,0.0
0.7671952817279779,0.3914911206835547,0.0,0.0
0.8371958490951329,0.42451803441224073,0.0,0.0
0.9071964164622878,0.4575449481409268,0.0,0.0
0.9771969838294428,0.49057186186961277,0.0,0.0
1.0471975511965976,0.5235987755982988,0.0,0.0
