0.0,0.0,0.0,0.0
0.06981317007977317,0.034906585039886584,0.0,0.0
0.13962634015954634,0.06981317007977317,0.0,0.0
0.20943951023931953,0.10471975511965977,0.0,0.0
0.27925268031909267,0.13962634015954634,0.0,0.0
0.34906585039886584,0.17453292519943292,0.0,0.0
0.41887902047863906,0.20943951023931953,0.0,0.0
0.48869219055841223,0.24434609527920612,0.0,0.0
0.5585053606381853,0.27925268031909267,0.0,0.0
0.6283185307179585,0.31415926535897926,0.0,0.0
0.6981317007977317,0.34906585039886584,0.0,0.0
0.7679448708775048,0.3839724354387524,0.0,0.0
0.8377580409572781,0.41887902047863906,0.0,0.0
0.9075712110370513,0.45378560551852565,0.0,0.0
0.9773843811168245,0.48869219055841223,0.0,0.0
1.0471975511965976,0.5235987755982988,0.0,0.0
